Train_No,Train_Name,Source_Station_Name,Destination_Station_Name,days,Day_Category
43510,TRT-MMC EMU,TIRUTTANI,MOOR MARKET,Monday,Weekday
43511,MMC-TRT EMU,MOOR MARKET,TIRUTTANI,Friday,Weekday
43512,TRT-MMC EMU,TIRUTTANI,MOOR MARKET,Tuesday,Weekday
43513,MMC-TRT EMU,MOOR MARKET,TIRUTTANI,Sunday,Weekend
43514,TRT-MMC EMU,TIRUTTANI,MOOR MARKET,Thursday,Weekday
43515,MMC-TRT EMU,MOOR MARKET,TIRUTTANI,Thursday,Weekday
43516,TRT-MMC EMU,TIRUTTANI,MOOR MARKET,Friday,Weekday
43517,MMC-TRT EMU,MOOR MARKET,TIRUTTANI,Sunday,Weekend
43518,TRT-MMC EMU,TIRUTTANI,MOOR MARKET,Sunday,Weekend
43520,TRT-MMC EMU,TIRUTTANI,MOOR MARKET,Sunday,Weekend
43551,AJJ-TRT EMU,ARAKKONAM JN,TIRUTTANI,Wednesday,Weekday
43552,TRT-AJJ EMU,TIRUTTANI,ARAKKONAM JN,Sunday,Weekend
43553,AJJ-TRT EMU,ARAKKONAM JN,TIRUTTANI,Tuesday,Weekday
43554,TRT-AJJ EMU,TIRUTTANI,ARAKKONAM JN,Saturday,Weekend
43556,TRT-AJJ EMU,TIRUTTANI,ARAKKONAM JN,Sunday,Weekend
43601,MSB-AVD EMU,CHENNAI BEACH,AVADI,Tuesday,Weekday
43602,AVD-MSB EMU,AVADI,CHENNAI BEACH,Monday,Weekday
43603,MSB-AVD EMU,CHENNAI BEACH,AVADI,Monday,Weekday
43604,AVD-MSB EMU,AVADI,CHENNAI BEACH,Wednesday,Weekday
43605,MSB-AVD EMU,CHENNAI BEACH,AVADI,Friday,Weekday
43606,AVD-MSB EMU,AVADI,CHENNAI BEACH,Thursday,Weekday
43607,MSB-AVD EMU,CHENNAI BEACH,AVADI,Monday,Weekday
43608,AVD-MSB EMU,AVADI,CHENNAI BEACH,Friday,Weekday
43610,AVD-MSB EMU,AVADI,CHENNAI BEACH,Monday,Weekday
43611,MSB-AVD EMU,CHENNAI BEACH,AVADI,Wednesday,Weekday
43612,AVD-MSB EMU,AVADI,CHENNAI BEACH,Thursday,Weekday
43613,MSB-AVD EMU,CHENNAI BEACH,AVADI,Friday,Weekday
43614,AVD-MSB EMU,AVADI,CHENNAI BEACH,Thursday,Weekday
43615,MSB-AVD EMU,CHENNAI BEACH,AVADI,Tuesday,Weekday
43616,AVD-MSB EMU,AVADI,CHENNAI BEACH,Wednesday,Weekday
43618,AVD-MSB EMU,AVADI,CHENNAI BEACH,Tuesday,Weekday
43620,AVD-MSB EMU,AVADI,CHENNAI BEACH,Wednesday,Weekday
43622,AVD-MSB EMU,AVADI,CHENNAI BEACH,Sunday,Weekend
43650,AVD-MSB EMU,AVADI,CHENNAI BEACH,Friday,Weekday
43651,VLCY-AVD EMU,VELACHEERY,AVADI,Friday,Weekday
43652,AVD-VLCY LOC,AVADI,VELACHEERY,Saturday,Weekend
43653,VLCY-AVD EMU,VELACHEERY,AVADI,Friday,Weekday
43654,AVD-VLCY LOC,AVADI,VELACHEERY,Saturday,Weekend
43655,VLCY-AVD LOC,VELACHEERY,AVADI,Sunday,Weekend
43656,AVD-VLCY LOC,AVADI,VELACHEERY,Friday,Weekday
43657,VLCY-AVD LOC,VELACHEERY,AVADI,Friday,Weekday
43658,AVD-VLCY LOC,AVADI,VELACHEERY,Friday,Weekday
43659,VLCY-AVD LOC,VELACHEERY,AVADI,Friday,Weekday
43660,AVD-VLCY LOC,AVADI,VELACHEERY,Monday,Weekday
43661,VLCY-AVD LOC,VELACHEERY,AVADI,Wednesday,Weekday
43662,AVD-VLCY LOC,AVADI,VELACHEERY,Monday,Weekday
43663,VLCY-AVD LOC,VELACHEERY,AVADI,Tuesday,Weekday
43664,AVD-VLCY LOC,AVADI,VELACHEERY,Saturday,Weekend
43666,AVD-VLCY LOC,AVADI,VELACHEERY,Friday,Weekday
43668,AVD-VLCY LOC,AVADI,VELACHEERY,Wednesday,Weekday
43670,AVD-VLCY LOC,AVADI,VELACHEERY,Thursday,Weekday
43672,AVD-VLCY LOC,AVADI,VELACHEERY,Sunday,Weekend
43674,AVD-VLCY LOC,AVADI,VELACHEERY,Monday,Weekday
43701,MSB-TRL EMU,CHENNAI BEACH,TIRUVALLUR,Sunday,Weekend
43702,TRL-MSB EMU,TIRUVALLUR,CHENNAI BEACH,Wednesday,Weekday
43703,MSB-TRL EMU,CHENNAI BEACH,TIRUVALLUR,Tuesday,Weekday
43704,TRL-MSB EMU,TIRUVALLUR,CHENNAI BEACH,Monday,Weekday
43705,MSB-TRL EMU,CHENNAI BEACH,TIRUVALLUR,Wednesday,Weekday
43706,TRL-MSB EMU,TIRUVALLUR,CHENNAI BEACH,Thursday,Weekday
43707,MSB-TRL EMU,CHENNAI BEACH,TIRUVALLUR,Saturday,Weekend
43708,TRL-MSB EMU,TIRUVALLUR,CHENNAI BEACH,Wednesday,Weekday
43709,MSB-TRL EMU,CHENNAI BEACH,TIRUVALLUR,Sunday,Weekend
43710,TRL-MSB EMU,TIRUVALLUR,CHENNAI BEACH,Friday,Weekday
43711,MSB-TRL EMU,CHENNAI BEACH,TIRUVALLUR,Monday,Weekday
43713,MSB-TRL EMU,CHENNAI BEACH,TIRUVALLUR,Monday,Weekday
43715,MSB-TRL LOCA,CHENNAI BEACH,TIRUVALLUR,Tuesday,Weekday
43751,MSB-PTMS EMU,CHENNAI BEACH,PATTABIRAM E DEPOT,Friday,Weekday
43752,PTMS-MSB EMU,PATTABIRAM E DEPOT,CHENNAI BEACH,Sunday,Weekend
43753,MSB-PTMS EMU,CHENNAI BEACH,PATTABIRAM E DEPOT,Monday,Weekday
43754,PTMS-MSB EMU,PATTABIRAM E DEPOT,CHENNAI BEACH,Friday,Weekday
43755,MSB-PTMS EMU,CHENNAI BEACH,PATTABIRAM E DEPOT,Wednesday,Weekday
43757,MSB-PTMS EMU,CHENNAI BEACH,PATTABIRAM E DEPOT,Friday,Weekday
43761,VLCY-TRL LOC,VELACHEERY,TIRUVALLUR,Tuesday,Weekday
43762,TRL-VLCY LOC,TIRUVALLUR,VELACHEERY,Wednesday,Weekday
43763,VLCY-TRL LOC,VELACHEERY,TIRUVALLUR,Friday,Weekday
43764,TRL-VLCY LOC,TIRUVALLUR,VELACHEERY,Sunday,Weekend
43765,VLCY-TRL LOC,VELACHEERY,TIRUVALLUR,Friday,Weekday
43766,TRL-VLCY LOC,TIRUVALLUR,VELACHEERY,Wednesday,Weekday
43767,VLCY-TRL LOC,VELACHEERY,TIRUVALLUR,Sunday,Weekend
43768,TRL-VLCY LOC,TIRUVALLUR,VELACHEERY,Monday,Weekday
43769,VLCY-TRL LOC,VELACHEERY,TIRUVALLUR,Friday,Weekday
43770,TRL-VLCY LOC,TIRUVALLUR,VELACHEERY,Tuesday,Weekday
43771,VLCY-TRL LOC,VELACHEERY,TIRUVALLUR,Tuesday,Weekday
43773,VLCY-TRL LOC,VELACHEERY,TIRUVALLUR,Saturday,Weekend
43791,VLCY-PTMS LO,VELACHEERY,PATTABIRAM E DEPOT,Sunday,Weekend
43792,PTMS-VLCY LO,PATTABIRAM E DEPOT,VELACHEERY,Saturday,Weekend
43793,VLCY-PTMS LO,VELACHEERY,PATTABIRAM E DEPOT,Sunday,Weekend
43794,PTMS-VLCY LO,PATTABIRAM E DEPOT,VELACHEERY,Thursday,Weekday
43795,VLCY-PTMS LO,VELACHEERY,PATTABIRAM E DEPOT,Monday,Weekday
43797,VLCY-PTMS LO,VELACHEERY,PATTABIRAM E DEPOT,Sunday,Weekend
43801,MSB-AJJ EMU,CHENNAI BEACH,ARAKKONAM JN,Tuesday,Weekday
43802,AJJ-MSB EMU,ARAKKONAM JN,CHENNAI BEACH,Saturday,Weekend
43803,MSB-AJJ EMU,CHENNAI BEACH,ARAKKONAM JN,Wednesday,Weekday
43804,AJJ-MSB EMU,ARAKKONAM JN,CHENNAI BEACH,Monday,Weekday
43805,MSB-AJJ EMU,CHENNAI BEACH,ARAKKONAM JN,Saturday,Weekend
43806,AJJ-MSB  EMU,ARAKKONAM JN,CHENNAI BEACH,Tuesday,Weekday
43820,TRT-MSB EMU,TIRUTTANI,CHENNAI BEACH,Sunday,Weekend
43821,MSB-TRT EMU,CHENNAI BEACH,TIRUTTANI,Saturday,Weekend
43823,MSB-TRT FAST,CHENNAI BEACH,TIRUTTANI,Tuesday,Weekday
43831,AVD-TRL EMU,AVADI,TIRUVALLUR,Tuesday,Weekday
43832,TRL-AVD EMU,TIRUVALLUR,AVADI,Tuesday,Weekday
43841,AVD-AJJ EMU,AVADI,ARAKKONAM JN,Wednesday,Weekday
43842,AJJ-AVD EMU,ARAKKONAM JN,AVADI,Wednesday,Weekday
43844,AJJ-AVD EMU,ARAKKONAM JN,AVADI,Saturday,Weekend
43847,AVD-TRT EMU,AVADI,TIRUTTANI,Friday,Weekday
43851,PON-TRL EMU,PONNERI,TIRUVALLUR,Monday,Weekday
43852,TRL-PON EMU,TIRUVALLUR,PONNERI,Sunday,Weekend
43861,ENR-TRL EMU,ENNORE,TIRUVALLUR,Sunday,Weekend
43872,PAB-MMC EMU,PATTABIRAM EAST CABIN,MOOR MARKET,Sunday,Weekend
43882,TI-MMC EMU L,TIRUNINRAVUR,MOOR MARKET,Monday,Weekday
43891,AVD-PTMS EMU,AVADI,PATTABIRAM E DEPOT,Monday,Weekday
43892,PTMS-AVD EMU,PATTABIRAM E DEPOT,AVADI,Friday,Weekday
43901,MMC-KBT EMU,MOOR MARKET,KADAMBATTUR,Tuesday,Weekday
43902,KBT-MMC EMU,KADAMBATTUR,MOOR MARKET,Wednesday,Weekday
43903,MMC-KBT EMU,MOOR MARKET,KADAMBATTUR,Thursday,Weekday
43904,KBT-MMC EMU,KADAMBATTUR,MOOR MARKET,Wednesday,Weekday
43912,KBT-MSB,KADAMBATTUR,CHENNAI BEACH,Monday,Weekday
43921,TRL-KBT EMU,TIRUVALLUR,KADAMBATTUR,Tuesday,Weekday
43932,AJJ-VLCY EMU,ARAKKONAM JN,VELACHEERY,Sunday,Weekend
43934,AJJ-VLCY LOC,ARAKKONAM JN,VELACHEERY,Thursday,Weekday
43936,AJJ-VLCY LOC,ARAKKONAM JN,VELACHEERY,Sunday,Weekend
43938,AJJ-VLCY LOC,ARAKKONAM JN,VELACHEERY,Tuesday,Weekday
43941,VLCY-TRT EMU,VELACHEERY,TIRUTTANI,Wednesday,Weekday
43942,TRT-VLCY LOC,TIRUTTANI,VELACHEERY,Wednesday,Weekday
43943,VLCY-TRT LOC,VELACHEERY,TIRUTTANI,Friday,Weekday
43952,KBT-VLCY LOC,KADAMBATTUR,VELACHEERY,Tuesday,Weekday
47100,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Sunday,Weekend
47101,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Wednesday,Weekday
47102,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Sunday,Weekend
47103,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Sunday,Weekend
47104,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Wednesday,Weekday
47105,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Saturday,Weekend
47106,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Tuesday,Weekday
47107,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Thursday,Weekday
47108,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Tuesday,Weekday
47109,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Thursday,Weekday
47110,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Friday,Weekday
47111,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Wednesday,Weekday
47112,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Thursday,Weekday
47113,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Tuesday,Weekday
47114,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Tuesday,Weekday
47115,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Friday,Weekday
47116,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Monday,Weekday
47117,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Wednesday,Weekday
47118,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Monday,Weekday
47119,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Tuesday,Weekday
47120,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Saturday,Weekend
47121,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Thursday,Weekday
47122,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Tuesday,Weekday
47123,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Wednesday,Weekday
47124,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Monday,Weekday
47125,HYB-LPI,HYDERABAD DECCAN,LINGAMPALLI,Monday,Weekday
47126,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Saturday,Weekend
47127,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Saturday,Weekend
47128,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Monday,Weekday
47129,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Tuesday,Weekday
47130,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Friday,Weekday
47131,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Saturday,Weekend
47132,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Sunday,Weekend
47133,HYB-LPI,LINGAMPALLI,HYDERABAD DECCAN,Sunday,Weekend
47134,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Wednesday,Weekday
47135,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Friday,Weekday
47136,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Monday,Weekday
47137,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Saturday,Weekend
47138,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Wednesday,Weekday
47139,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Sunday,Weekend
47140,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Tuesday,Weekday
47141,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Wednesday,Weekday
47142,HYB-LPI,LINGAMPALLI,HYDERABAD DECCAN,Saturday,Weekend
47143,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Sunday,Weekend
47144,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Friday,Weekday
47145,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Friday,Weekday
47146,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Thursday,Weekday
47147,LPI-HYB,LINGAMPALLI,HYDERABAD DECCAN,Tuesday,Weekday
47148,HYB-LPI,LINGAMPALLI,HYDERABAD DECCAN,Thursday,Weekday
47149,FM-LPI,FALAKNUMA,LINGAMPALLI,Thursday,Weekday
47150,FM-LPI,FALAKNUMA,LINGAMPALLI,Sunday,Weekend
47151,FM-LPI,FALAKNUMA,LINGAMPALLI,Saturday,Weekend
47152,FM-LPI,FALAKNUMA,LINGAMPALLI,Friday,Weekday
47153,FM-LPI,FALAKNUMA,LINGAMPALLI,Wednesday,Weekday
47154,FM-LPI,FALAKNUMA,LINGAMPALLI,Friday,Weekday
47155,FM-LPI,FALAKNUMA,LINGAMPALLI,Monday,Weekday
47156,FM-LPI,FALAKNUMA,LINGAMPALLI,Thursday,Weekday
47157,FM-LPI,FALAKNUMA,LINGAMPALLI,Thursday,Weekday
47158,FM-LPI,FALAKNUMA,LINGAMPALLI,Wednesday,Weekday
47159,LPI-SC,LINGAMPALLI,FALAKNUMA,Friday,Weekday
47160,FM-LPI,FALAKNUMA,LINGAMPALLI,Tuesday,Weekday
47161,FM-LPI,FALAKNUMA,LINGAMPALLI,Sunday,Weekend
47162,FM-LPI,FALAKNUMA,LINGAMPALLI,Thursday,Weekday
47163,FM-LPI,FALAKNUMA,LINGAMPALLI,Thursday,Weekday
47164,FM-LPI,FALAKNUMA,LINGAMPALLI,Sunday,Weekend
47165,FM-LPI,FALAKNUMA,LINGAMPALLI,Friday,Weekday
47166,FM-LPI,FALAKNUMA,LINGAMPALLI,Friday,Weekday
47167,FM-LPI,FALAKNUMA,LINGAMPALLI,Wednesday,Weekday
47168,FM-SC,FALAKNUMA,SECUNDERABAD JN.,Saturday,Weekend
47169,FM-LPI,FALAKNUMA,LINGAMPALLI,Monday,Weekday
47170,FM-LPI,FALAKNUMA,LINGAMPALLI,Tuesday,Weekday
47171,LPI-FM,LINGAMPALLI,FALAKNUMA,Monday,Weekday
47172,SC-FM,SECUNDERABAD JN.,FALAKNUMA,Tuesday,Weekday
47173,LPI-FM,LINGAMPALLI,FALAKNUMA,Friday,Weekday
47174,LPI-FM,LINGAMPALLI,FALAKNUMA,Friday,Weekday
47175,LPI-FM,LINGAMPALLI,FALAKNUMA,Thursday,Weekday
47176,LPI-SC,LINGAMPALLI,FALAKNUMA,Monday,Weekday
47177,LPI-FM,LINGAMPALLI,FALAKNUMA,Wednesday,Weekday
47178,LPI-FM,LINGAMPALLI,FALAKNUMA,Saturday,Weekend
47179,LPI-FM,LINGAMPALLI,FALAKNUMA,Sunday,Weekend
47180,LPI-FM,LINGAMPALLI,FALAKNUMA,Friday,Weekday
47181,LPI-FM,LINGAMPALLI,FALAKNUMA,Wednesday,Weekday
47182,LPI-FM,LINGAMPALLI,FALAKNUMA,Tuesday,Weekday
47183,LPI-FM,LINGAMPALLI,FALAKNUMA,Sunday,Weekend
47184,LPI-FM,LINGAMPALLI,FALAKNUMA,Friday,Weekday
47185,LPI-FM,LINGAMPALLI,FALAKNUMA,Friday,Weekday
47186,LPI-FM,LINGAMPALLI,FALAKNUMA,Sunday,Weekend
47187,LPI-FM,LINGAMPALLI,FALAKNUMA,Saturday,Weekend
47188,LPI-FM,LINGAMPALLI,FALAKNUMA,Friday,Weekday
47189,LPI-FM,LINGAMPALLI,FALAKNUMA,Friday,Weekday
47190,LPI-FM,LINGAMPALLI,FALAKNUMA,Wednesday,Weekday
47191,LPI-FM,LINGAMPALLI,FALAKNUMA,Saturday,Weekend
47192,LPI-FM,LINGAMPALLI,FALAKNUMA,Sunday,Weekend
47193,LPI-SC,LINGAMPALLI,FALAKNUMA,Thursday,Weekday
47194,LPI-FM,LINGAMPALLI,FALAKNUMA,Thursday,Weekday
47195,LPI-SC,LINGAMPALLI,SECUNDERABAD JN.,Friday,Weekday
47196,SC-HYB,SECUNDERABAD JN.,HYDERABAD DECCAN,Saturday,Weekend
47197,FM-HYB,FALAKNUMA,HYDERABAD DECCAN,Tuesday,Weekday
47198,FM-SC,FALAKNUMA,LINGAMPALLI,Wednesday,Weekday
47199,FM-HYB,FALAKNUMA,HYDERABAD DECCAN,Tuesday,Weekday
47200,FM-HYB,FALAKNUMA,HYDERABAD DECCAN,Sunday,Weekend
47201,FM-HYB,FALAKNUMA,HYDERABAD DECCAN,Tuesday,Weekday
47202,FM-HYB,FALAKNUMA,HYDERABAD DECCAN,Saturday,Weekend
47203,FM-SC,FALAKNUMA,LINGAMPALLI,Sunday,Weekend
47204,FM-SC,FALAKNUMA,SECUNDERABAD JN.,Saturday,Weekend
47205,SC-FM,SECUNDERABAD JN.,FALAKNUMA,Sunday,Weekend
47206,HYB-SC,HYDERABAD DECCAN,FALAKNUMA,Thursday,Weekday
47207,SC-FM,FALAKNUMA,LINGAMPALLI,Tuesday,Weekday
47208,HYB-FM,HYDERABAD DECCAN,FALAKNUMA,Sunday,Weekend
47209,HYB-FM,HYDERABAD DECCAN,FALAKNUMA,Wednesday,Weekday
47210,SC-FM,LINGAMPALLI,FALAKNUMA,Monday,Weekday
47211,MMTS,FALAKNUMA,LINGAMPALLI,Monday,Weekday
47212,MMTS-NEW-GEN,LINGAMPALLI,FALAKNUMA,Sunday,Weekend
47213,LPI-FM,LINGAMPALLI,FALAKNUMA,Monday,Weekday
47214,FM-LPI,FALAKNUMA,LINGAMPALLI,Tuesday,Weekday
47215,LPI-FM,LINGAMPALLI,FALAKNUMA,Sunday,Weekend
47216,FM-LPI,FALAKNUMA,LINGAMPALLI,Tuesday,Weekday
47217,LPI-FM,LINGAMPALLI,FALAKNUMA,Wednesday,Weekday
47218,FM-LPI,FALAKNUMA,LINGAMPALLI,Saturday,Weekend
47219,LPI-FM,LINGAMPALLI,FALAKNUMA,Saturday,Weekend
47220,FM-LPI,FALAKNUMA,LINGAMPALLI,Sunday,Weekend
50101,RATNAGIRI- M,RATNAGIRI,MADGOAN JN.,Saturday,Weekend
50102,MADGAON - RA,MADGOAN JN.,RATNAGIRI,Monday,Weekday
50103,RATNAGIRI PA,DADAR,RATNAGIRI,Thursday,Weekday
50104,RN DADAR PAS,RATNAGIRI,DADAR,Friday,Weekday
50105,DIVA SWV PAS,DIVA JN,SAWANTWADI ROAD,Friday,Weekday
50106,SWV DIVA PAS,SAWANTWADI ROAD,DIVA JN,Saturday,Weekend
50107,SWV-MAO PASS,SAWANTWADI ROAD,MADGOAN JN.,Tuesday,Weekday
50108,MAO-SWV PASS,MADGOAN JN.,SAWANTWADI ROAD,Saturday,Weekend
50119,DIVA-PNVL PA,DIVA JN,PANVEL,Wednesday,Weekday
50120,PNVL-DIVA PA,PANVEL,DIVA JN,Saturday,Weekend
51027,FAST PASSENG,CST-MUMBAI,PANDHARPUR,Saturday,Weekend
51028,FAST PASSENG,PANDHARPUR,CST-MUMBAI,Wednesday,Weekday
51029,BB BJP FAST,CST-MUMBAI,BIJAPUR JN,Thursday,Weekday
51030,BJP BB FAST,BIJAPUR JN,CST-MUMBAI,Thursday,Weekday
51033,SAINAGAR SHI,DAUND JN.,SAI NAGAR SHIRDI,Saturday,Weekend
51034,SAINAGAR SHI,SAI NAGAR SHIRDI,DAUND JN.,Wednesday,Weekday
51111,CSN DHI MIX,CHALISGAON JN.,DHULE,Saturday,Weekend
51112,DHI CSN MIX,DHULE,CHALISGAON JN.,Monday,Weekday
51113,CSN DHI MIX,CHALISGAON JN.,DHULE,Tuesday,Weekday
